"No.","Time","Source","Destination","Protocol","Sequence Number","Payload Length","Info"
"9042","765.018536","","","IEEE 802.15.4","118","","Ack"
"9043","765.059000","::202:2:2:2","::208:8:8:8","UDP","207","25","5678  >  8765 Len=9"
"9044","765.061536","","","IEEE 802.15.4","207","","Ack"
"9045","765.510000","::210:10:10:10","::201:1:1:1","UDP","4","25","8765  >  5678 Len=9"
"9046","765.512536","","","IEEE 802.15.4","4","","Ack"
"9047","765.536000","::201:1:1:1","::210:10:10:10","UDP","185","25","5678  >  8765 Len=9"
"9048","765.538536","","","IEEE 802.15.4","185","","Ack"
"9049","765.666000","::20f:f:f:f","::202:2:2:2","UDP","140","25","8765  >  5678 Len=9"
"9050","765.668536","","","IEEE 802.15.4","140","","Ack"
"9051","765.677000","::202:2:2:2","::20f:f:f:f","UDP","208","25","5678  >  8765 Len=9"
"9052","765.679536","","","IEEE 802.15.4","208","","Ack"
"9053","765.846000","::20e:e:e:e","::201:1:1:1","UDP","156","25","8765  >  5678 Len=9"
"9054","765.848536","","","IEEE 802.15.4","156","","Ack"
"9055","765.857000","::201:1:1:1","::20e:e:e:e","UDP","186","25","5678  >  8765 Len=9"
"9056","765.859536","","","IEEE 802.15.4","186","","Ack"
"9057","766.466000","::20b:b:b:b","::202:2:2:2","UDP","254","25","8765  >  5678 Len=9"
"9058","766.468536","","","IEEE 802.15.4","254","","Ack"
"9059","766.473000","::202:2:2:2","::20b:b:b:b","UDP","209","25","5678  >  8765 Len=9"
"9060","766.475536","","","IEEE 802.15.4","209","","Ack"
"9061","766.591000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","97","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"9062","766.595936","","","IEEE 802.15.4","97","","Ack"
"9063","766.639000","::215:15:15:15","::202:2:2:2","UDP","98","159","8765  >  5678 Len=143"
"9064","766.642848","","","IEEE 802.15.4","98","","Ack"
"9065","766.684000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","210","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"9066","766.688936","","","IEEE 802.15.4","210","","Ack"
"9067","766.703000","::202:2:2:2","::215:15:15:15","UDP","211","159","5678  >  8765 Len=143"
"9068","766.706848","","","IEEE 802.15.4","211","","Ack"
"9069","766.797000","::207:7:7:7","::202:2:2:2","UDP","180","25","8765  >  5678 Len=9"
"9070","766.799536","","","IEEE 802.15.4","180","","Ack"
"9071","766.821000","::202:2:2:2","::207:7:7:7","UDP","212","25","5678  >  8765 Len=9"
"9072","766.823536","","","IEEE 802.15.4","212","","Ack"
"9073","767.900000","::204:4:4:4","::202:2:2:2","UDP","212","25","8765  >  5678 Len=9"
"9074","767.902536","","","IEEE 802.15.4","212","","Ack"
"9075","767.909000","::202:2:2:2","::204:4:4:4","UDP","213","25","5678  >  8765 Len=9"
"9076","767.911536","","","IEEE 802.15.4","213","","Ack"
"9077","768.102000","::20d:d:d:d","::202:2:2:2","UDP","176","25","8765  >  5678 Len=9"
"9078","768.104536","","","IEEE 802.15.4","176","","Ack"
"9079","768.143000","::202:2:2:2","::20d:d:d:d","UDP","214","25","5678  >  8765 Len=9"
"9080","768.145536","","","IEEE 802.15.4","214","","Ack"
"9081","768.246000","::20c:c:c:c","::202:2:2:2","UDP","176","25","8765  >  5678 Len=9"
"9082","768.248536","","","IEEE 802.15.4","176","","Ack"
"9083","768.275000","::202:2:2:2","::20c:c:c:c","UDP","215","25","5678  >  8765 Len=9"
"9084","768.277536","","","IEEE 802.15.4","215","","Ack"
"9085","769.276000","::206:6:6:6","::202:2:2:2","UDP","68","25","8765  >  5678 Len=9"
"9086","769.278536","","","IEEE 802.15.4","68","","Ack"
"9087","769.313000","::202:2:2:2","::206:6:6:6","UDP","216","25","5678  >  8765 Len=9"
"9088","769.315536","","","IEEE 802.15.4","216","","Ack"
"9089","769.441000","::20a:a:a:a","::202:2:2:2","UDP","127","25","8765  >  5678 Len=9"
"9090","769.443536","","","IEEE 802.15.4","127","","Ack"
"9091","769.482000","::202:2:2:2","::20a:a:a:a","UDP","217","25","5678  >  8765 Len=9"
"9092","769.484536","","","IEEE 802.15.4","217","","Ack"
"9093","769.689000","::205:5:5:5","::201:1:1:1","UDP","7","25","8765  >  5678 Len=9"
"9094","769.691536","","","IEEE 802.15.4","7","","Ack"
"9095","769.711000","::201:1:1:1","::205:5:5:5","UDP","187","25","5678  >  8765 Len=9"
"9096","769.713536","","","IEEE 802.15.4","187","","Ack"
"9097","769.869000","::209:9:9:9","::201:1:1:1","UDP","26","25","8765  >  5678 Len=9"
"9098","769.871536","","","IEEE 802.15.4","26","","Ack"
"9099","769.891000","::201:1:1:1","::209:9:9:9","UDP","188","25","5678  >  8765 Len=9"
"9100","769.893536","","","IEEE 802.15.4","188","","Ack"
"9101","770.172000","::211:11:11:11","::202:2:2:2","UDP","184","25","8765  >  5678 Len=9"
"9102","770.174536","","","IEEE 802.15.4","184","","Ack"
"9103","770.180000","::202:2:2:2","::211:11:11:11","UDP","218","25","5678  >  8765 Len=9"
"9104","770.182536","","","IEEE 802.15.4","218","","Ack"
"9105","770.494000","::203:3:3:3","::201:1:1:1","UDP","219","25","8765  >  5678 Len=9"
"9106","770.496536","","","IEEE 802.15.4","219","","Ack"
"9107","770.510000","::201:1:1:1","::203:3:3:3","UDP","189","25","5678  >  8765 Len=9"
"9108","770.512536","","","IEEE 802.15.4","189","","Ack"
"9109","771.016000","::208:8:8:8","::202:2:2:2","UDP","119","25","8765  >  5678 Len=9"
"9110","771.018536","","","IEEE 802.15.4","119","","Ack"
"9111","771.031000","::202:2:2:2","::208:8:8:8","UDP","219","25","5678  >  8765 Len=9"
"9112","771.033536","","","IEEE 802.15.4","219","","Ack"
"9113","771.491000","::210:10:10:10","::201:1:1:1","UDP","5","25","8765  >  5678 Len=9"
"9114","771.493536","","","IEEE 802.15.4","5","","Ack"
"9115","771.531000","::201:1:1:1","::210:10:10:10","UDP","190","25","5678  >  8765 Len=9"
"9116","771.533536","","","IEEE 802.15.4","190","","Ack"
"9117","771.653000","::20f:f:f:f","::202:2:2:2","UDP","141","25","8765  >  5678 Len=9"
"9118","771.655536","","","IEEE 802.15.4","141","","Ack"
"9119","771.668000","::202:2:2:2","::20f:f:f:f","UDP","220","25","5678  >  8765 Len=9"
"9120","771.670536","","","IEEE 802.15.4","220","","Ack"
"9121","771.843000","::20e:e:e:e","::201:1:1:1","UDP","157","25","8765  >  5678 Len=9"
"9122","771.845536","","","IEEE 802.15.4","157","","Ack"
"9123","771.887000","::201:1:1:1","::20e:e:e:e","UDP","191","25","5678  >  8765 Len=9"
"9124","771.889536","","","IEEE 802.15.4","191","","Ack"
"9125","772.472000","::20b:b:b:b","::202:2:2:2","UDP","255","25","8765  >  5678 Len=9"
"9126","772.474536","","","IEEE 802.15.4","255","","Ack"
"9127","772.507000","::202:2:2:2","::20b:b:b:b","UDP","221","25","5678  >  8765 Len=9"
"9128","772.509536","","","IEEE 802.15.4","221","","Ack"
"9129","772.796000","::207:7:7:7","::202:2:2:2","UDP","181","25","8765  >  5678 Len=9"
"9130","772.798536","","","IEEE 802.15.4","181","","Ack"
"9131","772.818000","::202:2:2:2","::207:7:7:7","UDP","222","25","5678  >  8765 Len=9"
"9132","772.820536","","","IEEE 802.15.4","222","","Ack"
"9133","773.933000","::204:4:4:4","::202:2:2:2","UDP","213","25","8765  >  5678 Len=9"
"9134","773.935536","","","IEEE 802.15.4","213","","Ack"
"9135","773.962000","::202:2:2:2","::204:4:4:4","UDP","223","25","5678  >  8765 Len=9"
"9136","773.964536","","","IEEE 802.15.4","223","","Ack"
"9137","774.109000","::20d:d:d:d","::202:2:2:2","UDP","177","25","8765  >  5678 Len=9"
"9138","774.111536","","","IEEE 802.15.4","177","","Ack"
"9139","774.149000","::202:2:2:2","::20d:d:d:d","UDP","224","25","5678  >  8765 Len=9"
"9140","774.151536","","","IEEE 802.15.4","224","","Ack"
"9141","774.254000","::20c:c:c:c","::202:2:2:2","UDP","177","25","8765  >  5678 Len=9"
"9142","774.256536","","","IEEE 802.15.4","177","","Ack"
"9143","774.278000","::202:2:2:2","::20c:c:c:c","UDP","225","25","5678  >  8765 Len=9"
"9144","774.280536","","","IEEE 802.15.4","225","","Ack"
"9145","775.268000","::206:6:6:6","::202:2:2:2","UDP","69","25","8765  >  5678 Len=9"
"9146","775.270536","","","IEEE 802.15.4","69","","Ack"
"9147","775.305000","::202:2:2:2","::206:6:6:6","UDP","226","25","5678  >  8765 Len=9"
"9148","775.307536","","","IEEE 802.15.4","226","","Ack"
"9149","775.449000","::20a:a:a:a","::202:2:2:2","UDP","128","25","8765  >  5678 Len=9"
"9150","775.451536","","","IEEE 802.15.4","128","","Ack"
"9151","775.486000","::202:2:2:2","::20a:a:a:a","UDP","227","25","5678  >  8765 Len=9"
"9152","775.488536","","","IEEE 802.15.4","227","","Ack"
"9153","775.678000","::205:5:5:5","::201:1:1:1","UDP","8","25","8765  >  5678 Len=9"
"9154","775.680536","","","IEEE 802.15.4","8","","Ack"
"9155","775.717000","::201:1:1:1","::205:5:5:5","UDP","192","25","5678  >  8765 Len=9"
"9156","775.719536","","","IEEE 802.15.4","192","","Ack"
"9157","775.899000","::209:9:9:9","::201:1:1:1","UDP","27","25","8765  >  5678 Len=9"
"9158","775.901536","","","IEEE 802.15.4","27","","Ack"
"9159","775.938000","::201:1:1:1","::209:9:9:9","UDP","193","25","5678  >  8765 Len=9"
"9160","775.940536","","","IEEE 802.15.4","193","","Ack"
"9161","776.179000","::211:11:11:11","::202:2:2:2","UDP","185","25","8765  >  5678 Len=9"
"9162","776.181536","","","IEEE 802.15.4","185","","Ack"
"9163","776.209000","::202:2:2:2","::211:11:11:11","UDP","228","25","5678  >  8765 Len=9"
"9164","776.211536","","","IEEE 802.15.4","228","","Ack"
"9165","776.514000","::203:3:3:3","::201:1:1:1","UDP","220","25","8765  >  5678 Len=9"
"9166","776.516536","","","IEEE 802.15.4","220","","Ack"
"9167","776.534000","::201:1:1:1","::203:3:3:3","UDP","194","25","5678  >  8765 Len=9"
"9168","776.536536","","","IEEE 802.15.4","194","","Ack"
"9169","776.999000","::208:8:8:8","::202:2:2:2","UDP","120","25","8765  >  5678 Len=9"
"9170","777.001536","","","IEEE 802.15.4","120","","Ack"
"9171","777.033000","::202:2:2:2","::208:8:8:8","UDP","229","25","5678  >  8765 Len=9"
"9172","777.035536","","","IEEE 802.15.4","229","","Ack"
"9173","777.049000","fe80::204:4:4:4","fe80::207:7:7:7","ICMPv6","214","76","RPL Control (DODAG Information Object)"
"9174","777.053200","","","IEEE 802.15.4","214","","Ack"
"9175","777.507000","::210:10:10:10","::201:1:1:1","UDP","6","25","8765  >  5678 Len=9"
"9176","777.509536","","","IEEE 802.15.4","6","","Ack"
"9177","777.532000","::201:1:1:1","::210:10:10:10","UDP","195","25","5678  >  8765 Len=9"
"9178","777.534536","","","IEEE 802.15.4","195","","Ack"
"9179","777.617000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","99","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"9180","777.621936","","","IEEE 802.15.4","99","","Ack"
"9181","777.640000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","100","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"9182","777.644904","","","IEEE 802.15.4","100","","Ack"
"9183","777.665000","::20f:f:f:f","::202:2:2:2","UDP","142","25","8765  >  5678 Len=9"
"9184","777.667536","","","IEEE 802.15.4","142","","Ack"
"9185","777.678000","::215:15:15:15","::202:2:2:2","UDP","101","257","8765  >  5678 Len=241"
"9186","777.681912","","","IEEE 802.15.4","101","","Ack"
"9187","777.687008","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","231","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"9188","777.691944","","","IEEE 802.15.4","231","","Ack"
"9189","777.703000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","232","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"9190","777.707904","","","IEEE 802.15.4","232","","Ack"
"9191","777.711000","::202:2:2:2","::20f:f:f:f","UDP","230","25","5678  >  8765 Len=9"
"9192","777.713536","","","IEEE 802.15.4","230","","Ack"
"9193","777.730000","::202:2:2:2","::215:15:15:15","UDP","233","257","5678  >  8765 Len=241"
"9194","777.733912","","","IEEE 802.15.4","233","","Ack"
"9195","777.818000","::20e:e:e:e","::201:1:1:1","UDP","158","25","8765  >  5678 Len=9"
"9196","777.820536","","","IEEE 802.15.4","158","","Ack"
"9197","777.834000","::201:1:1:1","::20e:e:e:e","UDP","196","25","5678  >  8765 Len=9"
"9198","777.836536","","","IEEE 802.15.4","196","","Ack"
"9199","778.474000","::20b:b:b:b","::202:2:2:2","UDP","0","25","8765  >  5678 Len=9"
"9200","778.476536","","","IEEE 802.15.4","0","","Ack"
"9201","778.506000","::202:2:2:2","::20b:b:b:b","UDP","234","25","5678  >  8765 Len=9"
"9202","778.508536","","","IEEE 802.15.4","234","","Ack"
"9203","778.790000","::207:7:7:7","::202:2:2:2","UDP","182","25","8765  >  5678 Len=9"
"9204","778.792536","","","IEEE 802.15.4","182","","Ack"
"9205","778.801000","::202:2:2:2","::207:7:7:7","UDP","235","25","5678  >  8765 Len=9"
"9206","778.803536","","","IEEE 802.15.4","235","","Ack"
"9207","779.905000","::212:12:12:12","::201:1:1:1","UDP","152","24","8765  >  5678 Len=8"
"9208","779.907504","","","IEEE 802.15.4","152","","Ack"
"9209","779.942000","::201:1:1:1","::212:12:12:12","UDP","197","24","5678  >  8765 Len=8"
"9210","779.944504","","","IEEE 802.15.4","197","","Ack"
"9211","779.968000","::204:4:4:4","::202:2:2:2","UDP","215","25","8765  >  5678 Len=9"
"9212","779.970536","","","IEEE 802.15.4","215","","Ack"
"9213","780.006000","::202:2:2:2","::204:4:4:4","UDP","236","25","5678  >  8765 Len=9"
"9214","780.008536","","","IEEE 802.15.4","236","","Ack"
"9215","780.111000","::20d:d:d:d","::202:2:2:2","UDP","178","25","8765  >  5678 Len=9"
"9216","780.113536","","","IEEE 802.15.4","178","","Ack"
"9217","780.148000","::202:2:2:2","::20d:d:d:d","UDP","237","25","5678  >  8765 Len=9"
"9218","780.150536","","","IEEE 802.15.4","237","","Ack"
"9219","780.266000","::20c:c:c:c","::202:2:2:2","UDP","178","25","8765  >  5678 Len=9"
"9220","780.268536","","","IEEE 802.15.4","178","","Ack"
"9221","780.273000","::202:2:2:2","::20c:c:c:c","UDP","238","25","5678  >  8765 Len=9"
"9222","780.275536","","","IEEE 802.15.4","238","","Ack"
"9223","781.295000","::206:6:6:6","::202:2:2:2","UDP","70","25","8765  >  5678 Len=9"
"9224","781.297536","","","IEEE 802.15.4","70","","Ack"
"9225","781.319000","::202:2:2:2","::206:6:6:6","UDP","239","25","5678  >  8765 Len=9"
"9226","781.321536","","","IEEE 802.15.4","239","","Ack"
"9227","781.446000","::20a:a:a:a","::202:2:2:2","UDP","129","25","8765  >  5678 Len=9"
"9228","781.448536","","","IEEE 802.15.4","129","","Ack"
"9229","781.475000","::202:2:2:2","::20a:a:a:a","UDP","240","25","5678  >  8765 Len=9"
"9230","781.477536","","","IEEE 802.15.4","240","","Ack"
"9231","781.654000","::205:5:5:5","::201:1:1:1","UDP","9","25","8765  >  5678 Len=9"
"9232","781.656536","","","IEEE 802.15.4","9","","Ack"
"9233","781.697000","::201:1:1:1","::205:5:5:5","UDP","198","25","5678  >  8765 Len=9"
"9234","781.699536","","","IEEE 802.15.4","198","","Ack"
"9235","781.868000","::209:9:9:9","::201:1:1:1","UDP","28","25","8765  >  5678 Len=9"
"9236","781.870536","","","IEEE 802.15.4","28","","Ack"
"9237","781.879000","::201:1:1:1","::209:9:9:9","UDP","199","25","5678  >  8765 Len=9"
"9238","781.881536","","","IEEE 802.15.4","199","","Ack"
"9239","782.203000","::211:11:11:11","::202:2:2:2","UDP","186","25","8765  >  5678 Len=9"
"9240","782.205536","","","IEEE 802.15.4","186","","Ack"
"9241","782.211000","::202:2:2:2","::211:11:11:11","UDP","241","25","5678  >  8765 Len=9"
"9242","782.213536","","","IEEE 802.15.4","241","","Ack"
"9243","782.495000","::203:3:3:3","::201:1:1:1","UDP","221","25","8765  >  5678 Len=9"
"9244","782.497536","","","IEEE 802.15.4","221","","Ack"
"9245","782.507000","::201:1:1:1","::203:3:3:3","UDP","200","25","5678  >  8765 Len=9"
"9246","782.509536","","","IEEE 802.15.4","200","","Ack"
"9247","782.993000","::208:8:8:8","::202:2:2:2","UDP","121","25","8765  >  5678 Len=9"
"9248","782.995536","","","IEEE 802.15.4","121","","Ack"
"9249","783.029000","::202:2:2:2","::208:8:8:8","UDP","242","25","5678  >  8765 Len=9"
"9250","783.031536","","","IEEE 802.15.4","242","","Ack"
"9251","783.488000","::210:10:10:10","::201:1:1:1","UDP","7","25","8765  >  5678 Len=9"
"9252","783.490536","","","IEEE 802.15.4","7","","Ack"
"9253","783.500000","::201:1:1:1","::210:10:10:10","UDP","201","25","5678  >  8765 Len=9"
"9254","783.502536","","","IEEE 802.15.4","201","","Ack"
"9255","783.651000","::20f:f:f:f","::202:2:2:2","UDP","143","25","8765  >  5678 Len=9"
"9256","783.653536","","","IEEE 802.15.4","143","","Ack"
"9257","783.669000","::202:2:2:2","::20f:f:f:f","UDP","243","25","5678  >  8765 Len=9"
"9258","783.671536","","","IEEE 802.15.4","243","","Ack"
"9259","783.841000","::20e:e:e:e","::201:1:1:1","UDP","159","25","8765  >  5678 Len=9"
"9260","783.843536","","","IEEE 802.15.4","159","","Ack"
"9261","783.854000","::201:1:1:1","::20e:e:e:e","UDP","202","25","5678  >  8765 Len=9"
"9262","783.856536","","","IEEE 802.15.4","202","","Ack"
"9263","784.466000","::20b:b:b:b","::202:2:2:2","UDP","1","25","8765  >  5678 Len=9"
"9264","784.468536","","","IEEE 802.15.4","1","","Ack"
"9265","784.506000","::202:2:2:2","::20b:b:b:b","UDP","244","25","5678  >  8765 Len=9"
"9266","784.508536","","","IEEE 802.15.4","244","","Ack"
"9267","784.776000","::207:7:7:7","::202:2:2:2","UDP","183","25","8765  >  5678 Len=9"
"9268","784.778536","","","IEEE 802.15.4","183","","Ack"
"9269","784.816000","::202:2:2:2","::207:7:7:7","UDP","245","25","5678  >  8765 Len=9"
"9270","784.818536","","","IEEE 802.15.4","245","","Ack"
"9271","785.920000","::204:4:4:4","::202:2:2:2","UDP","216","25","8765  >  5678 Len=9"
"9272","785.922536","","","IEEE 802.15.4","216","","Ack"
"9273","785.956000","::202:2:2:2","::204:4:4:4","UDP","246","25","5678  >  8765 Len=9"
"9274","785.958536","","","IEEE 802.15.4","246","","Ack"
"9275","786.117000","::20d:d:d:d","::202:2:2:2","UDP","179","25","8765  >  5678 Len=9"
"9276","786.119536","","","IEEE 802.15.4","179","","Ack"
"9277","786.151000","::202:2:2:2","::20d:d:d:d","UDP","247","25","5678  >  8765 Len=9"
"9278","786.153536","","","IEEE 802.15.4","247","","Ack"
"9279","786.260000","::20c:c:c:c","::202:2:2:2","UDP","179","25","8765  >  5678 Len=9"
"9280","786.262536","","","IEEE 802.15.4","179","","Ack"
"9281","786.292000","::202:2:2:2","::20c:c:c:c","UDP","248","25","5678  >  8765 Len=9"
"9282","786.294536","","","IEEE 802.15.4","248","","Ack"
"9283","787.300000","::206:6:6:6","::202:2:2:2","UDP","71","25","8765  >  5678 Len=9"
"9284","787.302536","","","IEEE 802.15.4","71","","Ack"
"9285","787.315000","::202:2:2:2","::206:6:6:6","UDP","249","25","5678  >  8765 Len=9"
"9286","787.317536","","","IEEE 802.15.4","249","","Ack"
"9287","787.420000","::20a:a:a:a","::202:2:2:2","UDP","130","25","8765  >  5678 Len=9"
"9288","787.422536","","","IEEE 802.15.4","130","","Ack"
"9289","787.432000","::202:2:2:2","::20a:a:a:a","UDP","250","25","5678  >  8765 Len=9"
"9290","787.434536","","","IEEE 802.15.4","250","","Ack"
"9291","787.638000","fe80::207:7:7:7","fe80::215:15:15:15","ICMPv6","184","76","RPL Control (DODAG Information Object)"
"9292","787.642200","","","IEEE 802.15.4","184","","Ack"
"9293","787.661000","::205:5:5:5","::201:1:1:1","UDP","10","25","8765  >  5678 Len=9"
"9294","787.663536","","","IEEE 802.15.4","10","","Ack"
"9295","787.666632","::201:1:1:1","::205:5:5:5","UDP","203","25","5678  >  8765 Len=9"
"9296","787.669168","","","IEEE 802.15.4","203","","Ack"
"9297","787.890000","::209:9:9:9","::201:1:1:1","UDP","29","25","8765  >  5678 Len=9"
"9298","787.892536","","","IEEE 802.15.4","29","","Ack"
"9299","787.933000","::201:1:1:1","::209:9:9:9","UDP","204","25","5678  >  8765 Len=9"
"9300","787.935536","","","IEEE 802.15.4","204","","Ack"
"9301","788.200000","::211:11:11:11","::202:2:2:2","UDP","187","25","8765  >  5678 Len=9"
"9302","788.202536","","","IEEE 802.15.4","187","","Ack"
"9303","788.221000","::202:2:2:2","::211:11:11:11","UDP","251","25","5678  >  8765 Len=9"
"9304","788.223536","","","IEEE 802.15.4","251","","Ack"
"9305","788.494000","::203:3:3:3","::201:1:1:1","UDP","222","25","8765  >  5678 Len=9"
"9306","788.496536","","","IEEE 802.15.4","222","","Ack"
"9307","788.503000","::201:1:1:1","::203:3:3:3","UDP","205","25","5678  >  8765 Len=9"
"9308","788.505536","","","IEEE 802.15.4","205","","Ack"
"9309","788.618000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","102","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"9310","788.622936","","","IEEE 802.15.4","102","","Ack"
"9311","788.638000","::215:15:15:15","::202:2:2:2","UDP","103","181","8765  >  5678 Len=165"
"9312","788.642552","","","IEEE 802.15.4","103","","Ack"
"9313","788.662000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","252","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"9314","788.666936","","","IEEE 802.15.4","252","","Ack"
"9315","788.691000","::202:2:2:2","::215:15:15:15","UDP","253","181","5678  >  8765 Len=165"
"9316","788.695552","","","IEEE 802.15.4","253","","Ack"
"9317","788.996000","::208:8:8:8","::202:2:2:2","UDP","122","25","8765  >  5678 Len=9"
"9318","788.998536","","","IEEE 802.15.4","122","","Ack"
"9319","789.004000","::202:2:2:2","::208:8:8:8","UDP","254","25","5678  >  8765 Len=9"
"9320","789.006536","","","IEEE 802.15.4","254","","Ack"
"9321","789.488000","::210:10:10:10","::201:1:1:1","UDP","8","25","8765  >  5678 Len=9"
"9322","789.490536","","","IEEE 802.15.4","8","","Ack"
"9323","789.513000","::201:1:1:1","::210:10:10:10","UDP","206","25","5678  >  8765 Len=9"
"9324","789.515536","","","IEEE 802.15.4","206","","Ack"
"9325","789.654000","::20f:f:f:f","::202:2:2:2","UDP","144","25","8765  >  5678 Len=9"
"9326","789.656536","","","IEEE 802.15.4","144","","Ack"
"9327","789.680000","::202:2:2:2","::20f:f:f:f","UDP","255","25","5678  >  8765 Len=9"
"9328","789.682536","","","IEEE 802.15.4","255","","Ack"
"9329","789.825000","::20e:e:e:e","::201:1:1:1","UDP","160","25","8765  >  5678 Len=9"
"9330","789.827536","","","IEEE 802.15.4","160","","Ack"
"9331","789.867000","::201:1:1:1","::20e:e:e:e","UDP","207","25","5678  >  8765 Len=9"
"9332","789.869536","","","IEEE 802.15.4","207","","Ack"
"9333","790.449000","::20b:b:b:b","::202:2:2:2","UDP","2","25","8765  >  5678 Len=9"
"9334","790.451536","","","IEEE 802.15.4","2","","Ack"
"9335","790.473000","::202:2:2:2","::20b:b:b:b","UDP","0","25","5678  >  8765 Len=9"
"9336","790.475536","","","IEEE 802.15.4","0","","Ack"
"9337","790.786000","::207:7:7:7","::202:2:2:2","UDP","185","25","8765  >  5678 Len=9"
"9338","790.788536","","","IEEE 802.15.4","185","","Ack"
"9339","790.817000","::202:2:2:2","::207:7:7:7","UDP","1","25","5678  >  8765 Len=9"
"9340","790.819536","","","IEEE 802.15.4","1","","Ack"
"9341","791.915000","::204:4:4:4","::202:2:2:2","UDP","217","25","8765  >  5678 Len=9"
"9342","791.917536","","","IEEE 802.15.4","217","","Ack"
"9343","791.934000","::202:2:2:2","::204:4:4:4","UDP","2","25","5678  >  8765 Len=9"
"9344","791.936536","","","IEEE 802.15.4","2","","Ack"
"9345","792.141000","::20d:d:d:d","::202:2:2:2","UDP","180","25","8765  >  5678 Len=9"
"9346","792.143536","","","IEEE 802.15.4","180","","Ack"
"9347","792.164000","::202:2:2:2","::20d:d:d:d","UDP","3","25","5678  >  8765 Len=9"
"9348","792.166536","","","IEEE 802.15.4","3","","Ack"
"9349","792.272000","::20c:c:c:c","::202:2:2:2","UDP","180","25","8765  >  5678 Len=9"
"9350","792.274536","","","IEEE 802.15.4","180","","Ack"
"9351","792.277632","::202:2:2:2","::20c:c:c:c","UDP","4","25","5678  >  8765 Len=9"
"9352","792.280168","","","IEEE 802.15.4","4","","Ack"
"9353","793.254000","fe80::20b:b:b:b","fe80::204:4:4:4","ICMPv6","3","76","RPL Control (DODAG Information Object)"
"9354","793.258200","","","IEEE 802.15.4","3","","Ack"
"9355","793.294000","::206:6:6:6","::202:2:2:2","UDP","72","25","8765  >  5678 Len=9"
"9356","793.296536","","","IEEE 802.15.4","72","","Ack"
"9357","793.307000","::202:2:2:2","::206:6:6:6","UDP","5","25","5678  >  8765 Len=9"
"9358","793.309536","","","IEEE 802.15.4","5","","Ack"
"9359","793.441000","::20a:a:a:a","::202:2:2:2","UDP","131","25","8765  >  5678 Len=9"
"9360","793.443536","","","IEEE 802.15.4","131","","Ack"
"9361","793.456000","::202:2:2:2","::20a:a:a:a","UDP","6","25","5678  >  8765 Len=9"
"9362","793.458536","","","IEEE 802.15.4","6","","Ack"
"9363","793.694000","::205:5:5:5","::201:1:1:1","UDP","11","25","8765  >  5678 Len=9"
"9364","793.696536","","","IEEE 802.15.4","11","","Ack"
"9365","793.702000","::201:1:1:1","::205:5:5:5","UDP","208","25","5678  >  8765 Len=9"
"9366","793.704536","","","IEEE 802.15.4","208","","Ack"
"9367","793.897000","::209:9:9:9","::201:1:1:1","UDP","30","25","8765  >  5678 Len=9"
"9368","793.899536","","","IEEE 802.15.4","30","","Ack"
"9369","793.913000","::201:1:1:1","::209:9:9:9","UDP","209","25","5678  >  8765 Len=9"
"9370","793.915536","","","IEEE 802.15.4","209","","Ack"
"9371","794.192000","::211:11:11:11","::202:2:2:2","UDP","188","25","8765  >  5678 Len=9"
"9372","794.194536","","","IEEE 802.15.4","188","","Ack"
"9373","794.233000","::202:2:2:2","::211:11:11:11","UDP","7","25","5678  >  8765 Len=9"
"9374","794.235536","","","IEEE 802.15.4","7","","Ack"
"9375","794.512000","::203:3:3:3","::201:1:1:1","UDP","223","25","8765  >  5678 Len=9"
"9376","794.514536","","","IEEE 802.15.4","223","","Ack"
"9377","794.526000","::201:1:1:1","::203:3:3:3","UDP","210","25","5678  >  8765 Len=9"
"9378","794.528536","","","IEEE 802.15.4","210","","Ack"
"9379","794.927000","fe80::206:6:6:6","fe80::211:11:11:11","ICMPv6","73","76","RPL Control (DODAG Information Object)"
"9380","794.931200","","","IEEE 802.15.4","73","","Ack"
"9381","795.010000","::208:8:8:8","::202:2:2:2","UDP","123","25","8765  >  5678 Len=9"
"9382","795.012536","","","IEEE 802.15.4","123","","Ack"
