"No.","Time","Source","Destination","Protocol","Sequence Number","Payload Length","Info"
"6600","667.429904","","","IEEE 802.15.4","102","","Ack"
"6601","667.471000","::216:16:16:16","::201:1:1:1","UDP","103","212","8765  >  5678 Len=196"
"6602","667.473472","","","IEEE 802.15.4","103","","Ack"
"6603","667.483000","00:01:00:01:00:01:00:01","00:16:00:16:00:16:00:16","6LoWPAN","168","","Data, Dst: CelleBri_16:00:16:00:16, Src: EquipTra_01:00:01:00:01"
"6604","667.487936","","","IEEE 802.15.4","168","","Ack"
"6605","667.494000","::203:3:3:3","::201:1:1:1","UDP","150","24","8765  >  5678 Len=8"
"6606","667.496504","","","IEEE 802.15.4","150","","Ack"
"6607","667.517000","00:01:00:01:00:01:00:01","00:16:00:16:00:16:00:16","6LoWPAN","169","","Data, Dst: CelleBri_16:00:16:00:16, Src: EquipTra_01:00:01:00:01"
"6608","667.521904","","","IEEE 802.15.4","169","","Ack"
"6609","667.525000","::201:1:1:1","::203:3:3:3","UDP","171","24","5678  >  8765 Len=8"
"6610","667.527504","","","IEEE 802.15.4","171","","Ack"
"6611","667.540000","::201:1:1:1","::216:16:16:16","UDP","170","212","5678  >  8765 Len=196"
"6612","667.542472","","","IEEE 802.15.4","170","","Ack"
"6613","667.609000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","63","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"6614","667.613936","","","IEEE 802.15.4","63","","Ack"
"6615","667.622000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","64","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"6616","667.626904","","","IEEE 802.15.4","64","","Ack"
"6617","667.634000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","22","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"6618","667.638936","","","IEEE 802.15.4","22","","Ack"
"6619","667.639000","::215:15:15:15","::202:2:2:2","UDP","65","257","8765  >  5678 Len=241"
"6620","667.660000","::217:17:17:17","::201:1:1:1","UDP","23","114","8765  >  5678 Len=98"
"6621","667.662408","","","IEEE 802.15.4","23","","Ack"
"6622","667.667000","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","172","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"6623","667.671936","","","IEEE 802.15.4","172","","Ack"
"6624","667.675000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","65","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"6625","667.678912","","","IEEE 802.15.4","65","","Ack"
"6626","667.701000","::201:1:1:1","::217:17:17:17","UDP","173","114","5678  >  8765 Len=98"
"6627","667.703408","","","IEEE 802.15.4","173","","Ack"
"6628","667.703408","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","72","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"6629","667.708344","","","IEEE 802.15.4","72","","Ack"
"6630","667.731000","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","173","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"6631","667.733408","","","IEEE 802.15.4","173","","Ack"
"6632","667.734504","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","73","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"6633","667.739408","","","IEEE 802.15.4","73","","Ack"
"6634","667.756000","::202:2:2:2","::215:15:15:15","UDP","74","257","5678  >  8765 Len=241"
"6635","667.759912","","","IEEE 802.15.4","74","","Ack"
"6636","667.943000","::212:12:12:12","::201:1:1:1","UDP","144","24","8765  >  5678 Len=8"
"6637","667.945504","","","IEEE 802.15.4","144","","Ack"
"6638","667.978000","::201:1:1:1","::212:12:12:12","UDP","174","24","5678  >  8765 Len=8"
"6639","667.980504","","","IEEE 802.15.4","174","","Ack"
"6640","667.992000","::208:8:8:8","::202:2:2:2","UDP","51","24","8765  >  5678 Len=8"
"6641","667.994504","","","IEEE 802.15.4","51","","Ack"
"6642","668.032000","::202:2:2:2","::208:8:8:8","UDP","75","24","5678  >  8765 Len=8"
"6643","668.034504","","","IEEE 802.15.4","75","","Ack"
"6644","668.090000","::214:14:14:14","::202:2:2:2","UDP","174","24","8765  >  5678 Len=8"
"6645","668.092504","","","IEEE 802.15.4","174","","Ack"
"6646","668.096000","::202:2:2:2","::214:14:14:14","UDP","76","24","5678  >  8765 Len=8"
"6647","668.098504","","","IEEE 802.15.4","76","","Ack"
"6648","668.344000","::213:13:13:13","::201:1:1:1","UDP","27","24","8765  >  5678 Len=8"
"6649","668.346504","","","IEEE 802.15.4","27","","Ack"
"6650","668.367000","::201:1:1:1","::213:13:13:13","UDP","175","24","5678  >  8765 Len=8"
"6651","668.369504","","","IEEE 802.15.4","175","","Ack"
"6652","668.778000","::20e:e:e:e","::201:1:1:1","UDP","91","24","8765  >  5678 Len=8"
"6653","668.780504","","","IEEE 802.15.4","91","","Ack"
"6654","668.801000","::201:1:1:1","::20e:e:e:e","UDP","176","24","5678  >  8765 Len=8"
"6655","668.803504","","","IEEE 802.15.4","176","","Ack"
"6656","669.439000","::20b:b:b:b","::202:2:2:2","UDP","185","24","8765  >  5678 Len=8"
"6657","669.441504","","","IEEE 802.15.4","185","","Ack"
"6658","669.467000","::202:2:2:2","::20b:b:b:b","UDP","77","24","5678  >  8765 Len=8"
"6659","669.469504","","","IEEE 802.15.4","77","","Ack"
"6660","671.242000","::20c:c:c:c","::202:2:2:2","UDP","109","24","8765  >  5678 Len=8"
"6661","671.244504","","","IEEE 802.15.4","109","","Ack"
"6662","671.248000","::202:2:2:2","::20c:c:c:c","UDP","78","24","5678  >  8765 Len=8"
"6663","671.250504","","","IEEE 802.15.4","78","","Ack"
"6664","671.497000","::210:10:10:10","::201:1:1:1","UDP","194","24","8765  >  5678 Len=8"
"6665","671.499504","","","IEEE 802.15.4","194","","Ack"
"6666","671.510000","::201:1:1:1","::210:10:10:10","UDP","177","24","5678  >  8765 Len=8"
"6667","671.512504","","","IEEE 802.15.4","177","","Ack"
"6668","672.620000","::205:5:5:5","::201:1:1:1","UDP","196","24","8765  >  5678 Len=8"
"6669","672.622504","","","IEEE 802.15.4","196","","Ack"
"6670","672.636000","::201:1:1:1","::205:5:5:5","UDP","178","24","5678  >  8765 Len=8"
"6671","672.638504","","","IEEE 802.15.4","178","","Ack"
"6672","673.171000","::211:11:11:11","::202:2:2:2","UDP","113","24","8765  >  5678 Len=8"
"6673","673.173504","","","IEEE 802.15.4","113","","Ack"
"6674","673.184000","::202:2:2:2","::211:11:11:11","UDP","79","24","5678  >  8765 Len=8"
"6675","673.186504","","","IEEE 802.15.4","79","","Ack"
"6676","673.615000","::20f:f:f:f","::202:2:2:2","UDP","73","24","8765  >  5678 Len=8"
"6677","673.617504","","","IEEE 802.15.4","73","","Ack"
"6678","673.658000","::202:2:2:2","::20f:f:f:f","UDP","80","24","5678  >  8765 Len=8"
"6679","673.660504","","","IEEE 802.15.4","80","","Ack"
"6680","674.752000","::207:7:7:7","::202:2:2:2","UDP","114","24","8765  >  5678 Len=8"
"6681","674.754504","","","IEEE 802.15.4","114","","Ack"
"6682","674.796000","::202:2:2:2","::207:7:7:7","UDP","81","24","5678  >  8765 Len=8"
"6683","674.798504","","","IEEE 802.15.4","81","","Ack"
"6684","675.891000","::204:4:4:4","::202:2:2:2","UDP","144","24","8765  >  5678 Len=8"
"6685","675.893504","","","IEEE 802.15.4","144","","Ack"
"6686","675.901000","::202:2:2:2","::204:4:4:4","UDP","82","24","5678  >  8765 Len=8"
"6687","675.903504","","","IEEE 802.15.4","82","","Ack"
"6688","676.080000","::20d:d:d:d","::202:2:2:2","UDP","111","24","8765  >  5678 Len=8"
"6689","676.082504","","","IEEE 802.15.4","111","","Ack"
"6690","676.119000","::202:2:2:2","::20d:d:d:d","UDP","83","24","5678  >  8765 Len=8"
"6691","676.121504","","","IEEE 802.15.4","83","","Ack"
"6692","677.264000","::206:6:6:6","::202:2:2:2","UDP","0","24","8765  >  5678 Len=8"
"6693","677.266504","","","IEEE 802.15.4","0","","Ack"
"6694","677.286000","::202:2:2:2","::206:6:6:6","UDP","84","24","5678  >  8765 Len=8"
"6695","677.288504","","","IEEE 802.15.4","84","","Ack"
"6696","677.386000","::20a:a:a:a","::202:2:2:2","UDP","59","24","8765  >  5678 Len=8"
"6697","677.388504","","","IEEE 802.15.4","59","","Ack"
"6698","677.396000","::202:2:2:2","::20a:a:a:a","UDP","85","24","5678  >  8765 Len=8"
"6699","677.398504","","","IEEE 802.15.4","85","","Ack"
"6700","677.837000","::209:9:9:9","::201:1:1:1","UDP","214","24","8765  >  5678 Len=8"
"6701","677.839504","","","IEEE 802.15.4","214","","Ack"
"6702","677.846000","::201:1:1:1","::209:9:9:9","UDP","179","24","5678  >  8765 Len=8"
"6703","677.848504","","","IEEE 802.15.4","179","","Ack"
"6704","678.352000","::216:16:16:16","::201:1:1:1","UDP","104","86","8765  >  5678 Len=70"
"6705","678.356488","","","IEEE 802.15.4","104","","Ack"
"6706","678.391000","::201:1:1:1","::216:16:16:16","UDP","180","86","5678  >  8765 Len=70"
"6707","678.395488","","","IEEE 802.15.4","180","","Ack"
"6708","678.465000","::203:3:3:3","::201:1:1:1","UDP","151","24","8765  >  5678 Len=8"
"6709","678.467504","","","IEEE 802.15.4","151","","Ack"
"6710","678.472000","::201:1:1:1","::203:3:3:3","UDP","181","24","5678  >  8765 Len=8"
"6711","678.474504","","","IEEE 802.15.4","181","","Ack"
"6712","678.593000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","66","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"6713","678.597936","","","IEEE 802.15.4","66","","Ack"
"6714","678.623000","::215:15:15:15","::202:2:2:2","UDP","67","115","8765  >  5678 Len=99"
"6715","678.625440","","","IEEE 802.15.4","67","","Ack"
"6716","678.631000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","24","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"6717","678.635936","","","IEEE 802.15.4","24","","Ack"
"6718","678.649000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","25","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"6719","678.652000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","86","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"6720","678.656936","","","IEEE 802.15.4","86","","Ack"
"6721","678.671000","::202:2:2:2","::215:15:15:15","UDP","87","115","5678  >  8765 Len=99"
"6722","678.673440","","","IEEE 802.15.4","87","","Ack"
"6723","678.676000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","25","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"6724","678.680904","","","IEEE 802.15.4","25","","Ack"
"6725","678.690000","::217:17:17:17","::201:1:1:1","UDP","26","218","8765  >  5678 Len=202"
"6726","678.692664","","","IEEE 802.15.4","26","","Ack"
"6727","678.697760","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","182","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"6728","678.702696","","","IEEE 802.15.4","182","","Ack"
"6729","678.709000","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","183","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"6730","678.713904","","","IEEE 802.15.4","183","","Ack"
"6731","678.744000","::201:1:1:1","::217:17:17:17","UDP","184","218","5678  >  8765 Len=202"
"6732","678.746664","","","IEEE 802.15.4","184","","Ack"
"6733","678.895000","fe80::215:15:15:15","fe80::207:7:7:7","ICMPv6","68","76","RPL Control (DODAG Information Object)"
"6734","678.899200","","","IEEE 802.15.4","68","","Ack"
"6735","678.964000","::208:8:8:8","::202:2:2:2","UDP","52","24","8765  >  5678 Len=8"
"6736","678.966504","","","IEEE 802.15.4","52","","Ack"
"6737","678.982000","::202:2:2:2","::208:8:8:8","UDP","88","24","5678  >  8765 Len=8"
"6738","678.984504","","","IEEE 802.15.4","88","","Ack"
"6739","679.797000","::20e:e:e:e","::201:1:1:1","UDP","92","24","8765  >  5678 Len=8"
"6740","679.799504","","","IEEE 802.15.4","92","","Ack"
"6741","679.829000","::201:1:1:1","::20e:e:e:e","UDP","185","24","5678  >  8765 Len=8"
"6742","679.831504","","","IEEE 802.15.4","185","","Ack"
"6743","680.434000","::20b:b:b:b","::202:2:2:2","UDP","186","24","8765  >  5678 Len=8"
"6744","680.436504","","","IEEE 802.15.4","186","","Ack"
"6745","680.475000","::202:2:2:2","::20b:b:b:b","UDP","89","24","5678  >  8765 Len=8"
"6746","680.477504","","","IEEE 802.15.4","89","","Ack"
"6747","680.819000","fe80::207:7:7:7","fe80::206:6:6:6","ICMPv6","115","76","RPL Control (DODAG Information Object)"
"6748","680.823200","","","IEEE 802.15.4","115","","Ack"
"6749","681.446000","fe80::20b:b:b:b","fe80::20d:d:d:d","ICMPv6","187","76","RPL Control (DODAG Information Object)"
"6750","681.450200","","","IEEE 802.15.4","187","","Ack"
"6751","682.219000","::20c:c:c:c","::202:2:2:2","UDP","110","24","8765  >  5678 Len=8"
"6752","682.221504","","","IEEE 802.15.4","110","","Ack"
"6753","682.246000","::202:2:2:2","::20c:c:c:c","UDP","90","24","5678  >  8765 Len=8"
"6754","682.248504","","","IEEE 802.15.4","90","","Ack"
"6755","682.490000","::210:10:10:10","::201:1:1:1","UDP","195","24","8765  >  5678 Len=8"
"6756","682.492504","","","IEEE 802.15.4","195","","Ack"
"6757","682.530000","::201:1:1:1","::210:10:10:10","UDP","186","24","5678  >  8765 Len=8"
"6758","682.532504","","","IEEE 802.15.4","186","","Ack"
"6759","683.163000","fe80::212:12:12:12","fe80::217:17:17:17","ICMPv6","145","76","RPL Control (DODAG Information Object)"
"6760","683.167200","","","IEEE 802.15.4","145","","Ack"
"6761","683.622000","::205:5:5:5","::201:1:1:1","UDP","197","24","8765  >  5678 Len=8"
"6762","683.624504","","","IEEE 802.15.4","197","","Ack"
"6763","683.659000","::201:1:1:1","::205:5:5:5","UDP","187","24","5678  >  8765 Len=8"
"6764","683.661504","","","IEEE 802.15.4","187","","Ack"
"6765","683.929000","::212:12:12:12","::201:1:1:1","UDP","146","24","8765  >  5678 Len=8"
"6766","683.931504","","","IEEE 802.15.4","146","","Ack"
"6767","683.940000","::201:1:1:1","::212:12:12:12","UDP","188","24","5678  >  8765 Len=8"
"6768","683.942504","","","IEEE 802.15.4","188","","Ack"
"6769","684.060000","::214:14:14:14","::202:2:2:2","UDP","175","24","8765  >  5678 Len=8"
"6770","684.062504","","","IEEE 802.15.4","175","","Ack"
"6771","684.088000","::202:2:2:2","::214:14:14:14","UDP","91","24","5678  >  8765 Len=8"
"6772","684.090504","","","IEEE 802.15.4","91","","Ack"
"6773","684.167000","::211:11:11:11","::202:2:2:2","UDP","114","24","8765  >  5678 Len=8"
"6774","684.169504","","","IEEE 802.15.4","114","","Ack"
"6775","684.179000","::202:2:2:2","::211:11:11:11","UDP","92","24","5678  >  8765 Len=8"
"6776","684.181504","","","IEEE 802.15.4","92","","Ack"
"6777","684.343000","::213:13:13:13","::201:1:1:1","UDP","28","24","8765  >  5678 Len=8"
"6778","684.345504","","","IEEE 802.15.4","28","","Ack"
"6779","684.363000","::201:1:1:1","::213:13:13:13","UDP","189","24","5678  >  8765 Len=8"
"6780","684.365504","","","IEEE 802.15.4","189","","Ack"
"6781","684.596000","::20f:f:f:f","::202:2:2:2","UDP","74","24","8765  >  5678 Len=8"
"6782","684.598504","","","IEEE 802.15.4","74","","Ack"
"6783","684.605000","::202:2:2:2","::20f:f:f:f","UDP","93","24","5678  >  8765 Len=8"
"6784","684.607504","","","IEEE 802.15.4","93","","Ack"
"6785","685.760000","::207:7:7:7","::202:2:2:2","UDP","116","24","8765  >  5678 Len=8"
"6786","685.762504","","","IEEE 802.15.4","116","","Ack"
"6787","685.779000","::202:2:2:2","::207:7:7:7","UDP","94","24","5678  >  8765 Len=8"
"6788","685.781504","","","IEEE 802.15.4","94","","Ack"
"6789","686.826000","fe80::20c:c:c:c","fe80::211:11:11:11","ICMPv6","111","76","RPL Control (DODAG Information Object)"
"6790","686.830200","","","IEEE 802.15.4","111","","Ack"
"6791","686.895000","::204:4:4:4","::202:2:2:2","UDP","145","24","8765  >  5678 Len=8"
"6792","686.897504","","","IEEE 802.15.4","145","","Ack"
"6793","686.916000","::202:2:2:2","::204:4:4:4","UDP","95","24","5678  >  8765 Len=8"
"6794","686.918504","","","IEEE 802.15.4","95","","Ack"
"6795","687.106000","::20d:d:d:d","::202:2:2:2","UDP","112","24","8765  >  5678 Len=8"
"6796","687.108504","","","IEEE 802.15.4","112","","Ack"
"6797","687.127000","::202:2:2:2","::20d:d:d:d","UDP","96","24","5678  >  8765 Len=8"
"6798","687.129504","","","IEEE 802.15.4","96","","Ack"
"6799","687.454000","fe80::217:17:17:17","fe80::203:3:3:3","ICMPv6","27","76","RPL Control (DODAG Information Object)"
"6800","687.458200","","","IEEE 802.15.4","27","","Ack"
"6801","688.236000","::206:6:6:6","::202:2:2:2","UDP","1","24","8765  >  5678 Len=8"
"6802","688.238504","","","IEEE 802.15.4","1","","Ack"
"6803","688.244000","::202:2:2:2","::206:6:6:6","UDP","97","24","5678  >  8765 Len=8"
"6804","688.246504","","","IEEE 802.15.4","97","","Ack"
"6805","688.346000","fe80::20e:e:e:e","fe80::212:12:12:12","ICMPv6","93","76","RPL Control (DODAG Information Object)"
"6806","688.350200","","","IEEE 802.15.4","93","","Ack"
"6807","688.392000","::20a:a:a:a","::202:2:2:2","UDP","60","24","8765  >  5678 Len=8"
"6808","688.394504","","","IEEE 802.15.4","60","","Ack"
"6809","688.399000","::202:2:2:2","::20a:a:a:a","UDP","98","24","5678  >  8765 Len=8"
"6810","688.401504","","","IEEE 802.15.4","98","","Ack"
"6811","688.857000","::209:9:9:9","::201:1:1:1","UDP","215","24","8765  >  5678 Len=8"
"6812","688.859504","","","IEEE 802.15.4","215","","Ack"
"6813","688.865000","::201:1:1:1","::209:9:9:9","UDP","190","24","5678  >  8765 Len=8"
"6814","688.867504","","","IEEE 802.15.4","190","","Ack"
"6815","689.338000","fe80::204:4:4:4","fe80::214:14:14:14","ICMPv6","146","76","RPL Control (DODAG Information Object)"
"6816","689.342200","","","IEEE 802.15.4","146","","Ack"
"6817","689.362000","00:16:00:16:00:16:00:16","00:01:00:01:00:01:00:01","6LoWPAN","105","","Data, Dst: EquipTra_01:00:01:00:01, Src: CelleBri_16:00:16:00:16"
"6818","689.366936","","","IEEE 802.15.4","105","","Ack"
"6819","689.395000","::216:16:16:16","::201:1:1:1","UDP","106","123","8765  >  5678 Len=107"
"6820","689.397696","","","IEEE 802.15.4","106","","Ack"
"6821","689.423000","00:01:00:01:00:01:00:01","00:16:00:16:00:16:00:16","6LoWPAN","191","","Data, Dst: CelleBri_16:00:16:00:16, Src: EquipTra_01:00:01:00:01"
"6822","689.427936","","","IEEE 802.15.4","191","","Ack"
"6823","689.456000","::201:1:1:1","::216:16:16:16","UDP","192","123","5678  >  8765 Len=107"
"6824","689.458696","","","IEEE 802.15.4","192","","Ack"
"6825","689.485000","::203:3:3:3","::201:1:1:1","UDP","152","24","8765  >  5678 Len=8"
"6826","689.487504","","","IEEE 802.15.4","152","","Ack"
"6827","689.502000","::201:1:1:1","::203:3:3:3","UDP","193","24","5678  >  8765 Len=8"
"6828","689.504504","","","IEEE 802.15.4","193","","Ack"
"6829","689.610000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","69","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"6830","689.614936","","","IEEE 802.15.4","69","","Ack"
"6831","689.636000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","28","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"6832","689.639000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","70","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"6833","689.654000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","70","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"6834","689.654000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","28","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"6835","689.666000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","70","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"6836","689.670904","","","IEEE 802.15.4","70","","Ack"
"6837","689.689000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","28","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"6838","689.693936","","","IEEE 802.15.4","28","","Ack"
"6839","689.708000","::217:17:17:17","::201:1:1:1","UDP","29","139","8765  >  5678 Len=123"
"6840","689.709000","::215:15:15:15","::202:2:2:2","UDP","71","265","8765  >  5678 Len=249"
"6841","689.715000","00:17:00:17:00:17:00:17","00:01:00:01:00:01:00:01","6LoWPAN","29","","Data, Dst: EquipTra_01:00:01:00:01, Src: ARRISGro_17:00:17:00:17"
"6842","689.718208","","","IEEE 802.15.4","29","","Ack"
"6843","689.736000","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","194","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"6844","689.740936","","","IEEE 802.15.4","194","","Ack"
"6845","689.739000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","71","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"6846","689.750000","00:15:00:15:00:15:00:15","00:02:00:02:00:02:00:02","6LoWPAN","71","","Data, Dst: NetSys_02:00:02:00:02, Src: IntelCor_15:00:15:00:15"
"6847","689.754168","","","IEEE 802.15.4","71","","Ack"
"6848","689.776000","00:01:00:01:00:01:00:01","00:17:00:17:00:17:00:17","6LoWPAN","194","","Data, Dst: ARRISGro_17:00:17:00:17, Src: EquipTra_01:00:01:00:01"
"6849","689.780936","","","IEEE 802.15.4","194","","Ack"
"6850","689.795000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","99","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"6851","689.799936","","","IEEE 802.15.4","99","","Ack"
"6852","689.812000","::201:1:1:1","::217:17:17:17","UDP","195","139","5678  >  8765 Len=123"
"6853","689.815208","","","IEEE 802.15.4","195","","Ack"
"6854","689.836000","00:02:00:02:00:02:00:02","00:15:00:15:00:15:00:15","6LoWPAN","100","","Data, Dst: IntelCor_15:00:15:00:15, Src: NetSys_02:00:02:00:02"
"6855","689.840904","","","IEEE 802.15.4","100","","Ack"
"6856","689.866000","::202:2:2:2","::215:15:15:15","UDP","101","265","5678  >  8765 Len=249"
"6857","689.870168","","","IEEE 802.15.4","101","","Ack"
"6858","689.973000","::208:8:8:8","::202:2:2:2","UDP","53","24","8765  >  5678 Len=8"
"6859","689.975504","","","IEEE 802.15.4","53","","Ack"
"6860","690.015000","::202:2:2:2","::208:8:8:8","UDP","102","24","5678  >  8765 Len=8"
"6861","690.017504","","","IEEE 802.15.4","102","","Ack"
"6862","690.221000","fe80::20d:d:d:d","fe80::211:11:11:11","ICMPv6","113","76","RPL Control (DODAG Information Object)"
"6863","690.225200","","","IEEE 802.15.4","113","","Ack"
"6864","690.813000","::20e:e:e:e","::201:1:1:1","UDP","94","24","8765  >  5678 Len=8"
"6865","690.815504","","","IEEE 802.15.4","94","","Ack"
"6866","690.837000","::201:1:1:1","::20e:e:e:e","UDP","196","24","5678  >  8765 Len=8"
"6867","690.839504","","","IEEE 802.15.4","196","","Ack"
"6868","691.412000","::20b:b:b:b","::202:2:2:2","UDP","188","24","8765  >  5678 Len=8"
"6869","691.414504","","","IEEE 802.15.4","188","","Ack"
"6870","691.435000","::202:2:2:2","::20b:b:b:b","UDP","103","24","5678  >  8765 Len=8"
"6871","691.437504","","","IEEE 802.15.4","103","","Ack"
"6872","692.358000","fe80::20a:a:a:a","fe80::207:7:7:7","ICMPv6","61","76","RPL Control (DODAG Information Object)"
"6873","692.362200","","","IEEE 802.15.4","61","","Ack"
"6874","693.218000","::20c:c:c:c","::202:2:2:2","UDP","112","24","8765  >  5678 Len=8"
"6875","693.220504","","","IEEE 802.15.4","112","","Ack"
"6876","693.249000","::202:2:2:2","::20c:c:c:c","UDP","104","24","5678  >  8765 Len=8"
"6877","693.251504","","","IEEE 802.15.4","104","","Ack"
"6878","693.520000","::210:10:10:10","::201:1:1:1","UDP","196","24","8765  >  5678 Len=8"
"6879","693.522504","","","IEEE 802.15.4","196","","Ack"
"6880","693.552000","::201:1:1:1","::210:10:10:10","UDP","197","24","5678  >  8765 Len=8"
"6881","693.554504","","","IEEE 802.15.4","197","","Ack"
"6882","694.642000","::205:5:5:5","::201:1:1:1","UDP","198","24","8765  >  5678 Len=8"
"6883","694.644504","","","IEEE 802.15.4","198","","Ack"
"6884","694.669000","::201:1:1:1","::205:5:5:5","UDP","198","24","5678  >  8765 Len=8"
"6885","694.671504","","","IEEE 802.15.4","198","","Ack"
"6886","695.152000","::211:11:11:11","::202:2:2:2","UDP","115","24","8765  >  5678 Len=8"
"6887","695.154504","","","IEEE 802.15.4","115","","Ack"
"6888","695.165000","::202:2:2:2","::211:11:11:11","UDP","105","24","5678  >  8765 Len=8"
"6889","695.167504","","","IEEE 802.15.4","105","","Ack"
"6890","695.279000","fe80::216:16:16:16","fe80::213:13:13:13","ICMPv6","107","76","RPL Control (DODAG Information Object)"
"6891","695.283200","","","IEEE 802.15.4","107","","Ack"
"6892","695.636000","::20f:f:f:f","::202:2:2:2","UDP","75","24","8765  >  5678 Len=8"
"6893","695.638504","","","IEEE 802.15.4","75","","Ack"
"6894","695.671000","::202:2:2:2","::20f:f:f:f","UDP","106","24","5678  >  8765 Len=8"
"6895","695.673504","","","IEEE 802.15.4","106","","Ack"
"6896","696.398000","fe80::203:3:3:3","fe80::217:17:17:17","ICMPv6","153","76","RPL Control (DODAG Information Object)"
"6897","696.402200","","","IEEE 802.15.4","153","","Ack"
"6898","696.774000","::207:7:7:7","::202:2:2:2","UDP","117","24","8765  >  5678 Len=8"
"6899","696.776504","","","IEEE 802.15.4","117","","Ack"
"6900","696.782000","::202:2:2:2","::207:7:7:7","UDP","107","24","5678  >  8765 Len=8"
"6901","696.784504","","","IEEE 802.15.4","107","","Ack"
"6902","697.901000","::204:4:4:4","::202:2:2:2","UDP","147","24","8765  >  5678 Len=8"
"6903","697.903504","","","IEEE 802.15.4","147","","Ack"
"6904","697.919000","::202:2:2:2","::204:4:4:4","UDP","108","24","5678  >  8765 Len=8"
"6905","697.921504","","","IEEE 802.15.4","108","","Ack"
"6906","698.074000","::20d:d:d:d","::202:2:2:2","UDP","114","24","8765  >  5678 Len=8"
"6907","698.076504","","","IEEE 802.15.4","114","","Ack"
