"No.","Time","Source","Destination","Protocol","Sequence Number","Payload Length","Info"
"1370","195.448504","","","IEEE 802.15.4","219","","Ack"
"1371","195.453000","::203:3:3:3","::201:1:1:1","UDP","101","24","8765  >  5678 Len=8"
"1372","195.455504","","","IEEE 802.15.4","101","","Ack"
"1373","195.463000","::201:1:1:1","::203:3:3:3","UDP","220","24","5678  >  8765 Len=8"
"1374","195.465504","","","IEEE 802.15.4","220","","Ack"
"1375","196.177000","::204:4:4:4","::201:1:1:1","UDP","94","24","8765  >  5678 Len=8"
"1376","196.179760","","","IEEE 802.15.4","94","","Ack"
"1377","196.221000","::204:4:4:4","::201:1:1:1","UDP","230","24","8765  >  5678 Len=8"
"1378","196.223792","","","IEEE 802.15.4","230","","Ack"
"1379","196.250000","::201:1:1:1","::204:4:4:4","UDP","221","32","5678  >  8765 Len=8"
"1380","196.252760","","","IEEE 802.15.4","221","","Ack"
"1381","196.261000","::201:1:1:1","::204:4:4:4","UDP","231","32","5678  >  8765 Len=8"
"1382","196.264048","","","IEEE 802.15.4","231","","Ack"
"1383","196.824000","fe80::202:2:2:2","fe80::20c:c:c:c","ICMPv6","232","76","RPL Control (DODAG Information Object)"
"1384","196.828200","","","IEEE 802.15.4","232","","Ack"
"1385","197.291000","::209:9:9:9","::201:1:1:1","UDP","164","24","8765  >  5678 Len=8"
"1386","197.293504","","","IEEE 802.15.4","164","","Ack"
"1387","197.296600","::201:1:1:1","::209:9:9:9","UDP","222","24","5678  >  8765 Len=8"
"1388","197.299104","","","IEEE 802.15.4","222","","Ack"
"1389","197.910000","::206:6:6:6","::201:1:1:1","UDP","205","24","8765  >  5678 Len=8"
"1390","197.912760","","","IEEE 802.15.4","205","","Ack"
"1391","197.946000","::206:6:6:6","::201:1:1:1","UDP","233","24","8765  >  5678 Len=8"
"1392","197.948792","","","IEEE 802.15.4","233","","Ack"
"1393","197.984000","::201:1:1:1","::206:6:6:6","UDP","223","32","5678  >  8765 Len=8"
"1394","197.986760","","","IEEE 802.15.4","223","","Ack"
"1395","198.003000","::201:1:1:1","::206:6:6:6","UDP","234","32","5678  >  8765 Len=8"
"1396","198.006048","","","IEEE 802.15.4","234","","Ack"
"1397","199.744000","::20a:a:a:a","::201:1:1:1","UDP","9","24","8765  >  5678 Len=8"
"1398","199.746504","","","IEEE 802.15.4","9","","Ack"
"1399","199.777000","::201:1:1:1","::20a:a:a:a","UDP","224","24","5678  >  8765 Len=8"
"1400","199.779504","","","IEEE 802.15.4","224","","Ack"
"1401","200.838000","::20b:b:b:b","::201:1:1:1","UDP","137","24","8765  >  5678 Len=8"
"1402","200.840760","","","IEEE 802.15.4","137","","Ack"
"1403","200.883000","::20b:b:b:b","::201:1:1:1","UDP","235","24","8765  >  5678 Len=8"
"1404","200.885792","","","IEEE 802.15.4","235","","Ack"
"1405","200.921000","::201:1:1:1","::20b:b:b:b","UDP","225","32","5678  >  8765 Len=8"
"1406","200.923760","","","IEEE 802.15.4","225","","Ack"
"1407","200.931000","::201:1:1:1","::20b:b:b:b","UDP","236","32","5678  >  8765 Len=8"
"1408","200.934048","","","IEEE 802.15.4","236","","Ack"
"1409","202.070000","::205:5:5:5","::201:1:1:1","UDP","145","24","8765  >  5678 Len=8"
"1410","202.072760","","","IEEE 802.15.4","145","","Ack"
"1411","202.084000","::205:5:5:5","::201:1:1:1","UDP","237","24","8765  >  5678 Len=8"
"1412","202.086792","","","IEEE 802.15.4","237","","Ack"
"1413","202.106000","::201:1:1:1","::205:5:5:5","UDP","226","32","5678  >  8765 Len=8"
"1414","202.108760","","","IEEE 802.15.4","226","","Ack"
"1415","202.128000","::201:1:1:1","::205:5:5:5","UDP","238","32","5678  >  8765 Len=8"
"1416","202.131048","","","IEEE 802.15.4","238","","Ack"
"1417","202.334000","::202:2:2:2","::201:1:1:1","UDP","239","24","8765  >  5678 Len=8"
"1418","202.336504","","","IEEE 802.15.4","239","","Ack"
"1419","202.357000","::201:1:1:1","::202:2:2:2","UDP","227","24","5678  >  8765 Len=8"
"1420","202.359504","","","IEEE 802.15.4","227","","Ack"
"1421","202.454000","::20c:c:c:c","::201:1:1:1","UDP","60","24","8765  >  5678 Len=8"
"1422","202.456504","","","IEEE 802.15.4","60","","Ack"
"1423","202.460000","::201:1:1:1","::20c:c:c:c","UDP","228","24","5678  >  8765 Len=8"
"1424","202.462504","","","IEEE 802.15.4","228","","Ack"
"1425","203.175000","::207:7:7:7","::201:1:1:1","UDP","61","24","8765  >  5678 Len=8"
"1426","203.177760","","","IEEE 802.15.4","61","","Ack"
"1427","203.183000","::207:7:7:7","::201:1:1:1","UDP","38","24","8765  >  5678 Len=8"
"1428","203.185792","","","IEEE 802.15.4","38","","Ack"
"1429","203.193000","::201:1:1:1","::207:7:7:7","UDP","229","32","5678  >  8765 Len=8"
"1430","203.195760","","","IEEE 802.15.4","229","","Ack"
"1431","203.221000","::201:1:1:1","::207:7:7:7","UDP","39","32","5678  >  8765 Len=8"
"1432","203.224048","","","IEEE 802.15.4","39","","Ack"
"1433","204.663000","::208:8:8:8","::201:1:1:1","UDP","40","24","8765  >  5678 Len=8"
"1434","204.665504","","","IEEE 802.15.4","40","","Ack"
"1435","204.669000","::201:1:1:1","::208:8:8:8","UDP","230","24","5678  >  8765 Len=8"
"1436","204.671504","","","IEEE 802.15.4","230","","Ack"
"1437","205.004000","::203:3:3:3","::201:1:1:1","UDP","102","24","8765  >  5678 Len=8"
"1438","205.006504","","","IEEE 802.15.4","102","","Ack"
"1439","205.028000","::201:1:1:1","::203:3:3:3","UDP","231","24","5678  >  8765 Len=8"
"1440","205.030504","","","IEEE 802.15.4","231","","Ack"
"1441","205.405000","::204:4:4:4","::201:1:1:1","UDP","95","24","8765  >  5678 Len=8"
"1442","205.407760","","","IEEE 802.15.4","95","","Ack"
"1443","205.449000","::204:4:4:4","::201:1:1:1","UDP","240","24","8765  >  5678 Len=8"
"1444","205.451792","","","IEEE 802.15.4","240","","Ack"
"1445","205.467000","::201:1:1:1","::204:4:4:4","UDP","232","32","5678  >  8765 Len=8"
"1446","205.469760","","","IEEE 802.15.4","232","","Ack"
"1447","205.492000","::201:1:1:1","::204:4:4:4","UDP","241","32","5678  >  8765 Len=8"
"1448","205.495048","","","IEEE 802.15.4","241","","Ack"
"1449","206.404000","fe80::20c:c:c:c","ff02::1a","ICMPv6","61","76","RPL Control (DODAG Information Object)"
"1450","208.086000","::209:9:9:9","::201:1:1:1","UDP","165","24","8765  >  5678 Len=8"
"1451","208.088504","","","IEEE 802.15.4","165","","Ack"
"1452","208.093000","::201:1:1:1","::209:9:9:9","UDP","233","24","5678  >  8765 Len=8"
"1453","208.095504","","","IEEE 802.15.4","233","","Ack"
"1454","208.303000","::206:6:6:6","::201:1:1:1","UDP","206","24","8765  >  5678 Len=8"
"1455","208.305760","","","IEEE 802.15.4","206","","Ack"
"1456","208.312000","::206:6:6:6","::201:1:1:1","UDP","242","24","8765  >  5678 Len=8"
"1457","208.314792","","","IEEE 802.15.4","242","","Ack"
"1458","208.318000","::201:1:1:1","::206:6:6:6","UDP","234","32","5678  >  8765 Len=8"
"1459","208.320760","","","IEEE 802.15.4","234","","Ack"
"1460","208.345000","::201:1:1:1","::206:6:6:6","UDP","243","32","5678  >  8765 Len=8"
"1461","208.348048","","","IEEE 802.15.4","243","","Ack"
"1462","208.947000","fe80::20c:c:c:c","fe80::202:2:2:2","ICMPv6","62","76","RPL Control (DODAG Information Object)"
"1463","208.951200","","","IEEE 802.15.4","62","","Ack"
"1464","209.930000","::20a:a:a:a","::201:1:1:1","UDP","10","24","8765  >  5678 Len=8"
"1465","209.932504","","","IEEE 802.15.4","10","","Ack"
"1466","209.971000","::201:1:1:1","::20a:a:a:a","UDP","235","24","5678  >  8765 Len=8"
"1467","209.973504","","","IEEE 802.15.4","235","","Ack"
"1468","210.066000","fe80::205:5:5:5","fe80::208:8:8:8","ICMPv6","146","76","RPL Control (DODAG Information Object)"
"1469","210.070200","","","IEEE 802.15.4","146","","Ack"
"1470","211.074000","::20b:b:b:b","::201:1:1:1","UDP","138","24","8765  >  5678 Len=8"
"1471","211.076760","","","IEEE 802.15.4","138","","Ack"
"1472","211.110000","::20b:b:b:b","::201:1:1:1","UDP","244","24","8765  >  5678 Len=8"
"1473","211.112792","","","IEEE 802.15.4","244","","Ack"
"1474","211.131000","::201:1:1:1","::20b:b:b:b","UDP","236","32","5678  >  8765 Len=8"
"1475","211.133760","","","IEEE 802.15.4","236","","Ack"
"1476","211.149000","::201:1:1:1","::20b:b:b:b","UDP","245","32","5678  >  8765 Len=8"
"1477","211.152048","","","IEEE 802.15.4","245","","Ack"
"1478","212.265000","::205:5:5:5","::201:1:1:1","UDP","147","24","8765  >  5678 Len=8"
"1479","212.267760","","","IEEE 802.15.4","147","","Ack"
"1480","212.303000","::205:5:5:5","::201:1:1:1","UDP","246","24","8765  >  5678 Len=8"
"1481","212.305792","","","IEEE 802.15.4","246","","Ack"
"1482","212.316000","::201:1:1:1","::205:5:5:5","UDP","237","32","5678  >  8765 Len=8"
"1483","212.318760","","","IEEE 802.15.4","237","","Ack"
"1484","212.337000","::201:1:1:1","::205:5:5:5","UDP","247","32","5678  >  8765 Len=8"
"1485","212.340048","","","IEEE 802.15.4","247","","Ack"
"1486","212.709000","::207:7:7:7","::201:1:1:1","UDP","62","24","8765  >  5678 Len=8"
"1487","212.711760","","","IEEE 802.15.4","62","","Ack"
"1488","212.744000","::207:7:7:7","::201:1:1:1","UDP","41","24","8765  >  5678 Len=8"
"1489","212.746792","","","IEEE 802.15.4","41","","Ack"
"1490","212.759000","::201:1:1:1","::207:7:7:7","UDP","238","32","5678  >  8765 Len=8"
"1491","212.761760","","","IEEE 802.15.4","238","","Ack"
"1492","212.784000","::201:1:1:1","::207:7:7:7","UDP","42","32","5678  >  8765 Len=8"
"1493","212.787048","","","IEEE 802.15.4","42","","Ack"
"1494","212.804000","::20c:c:c:c","::201:1:1:1","UDP","63","24","8765  >  5678 Len=8"
"1495","212.806504","","","IEEE 802.15.4","63","","Ack"
"1496","212.819000","::201:1:1:1","::20c:c:c:c","UDP","239","24","5678  >  8765 Len=8"
"1497","212.821504","","","IEEE 802.15.4","239","","Ack"
"1498","212.925000","::202:2:2:2","::201:1:1:1","UDP","248","24","8765  >  5678 Len=8"
"1499","212.927504","","","IEEE 802.15.4","248","","Ack"
"1500","212.969000","::201:1:1:1","::202:2:2:2","UDP","240","24","5678  >  8765 Len=8"
"1501","212.971504","","","IEEE 802.15.4","240","","Ack"
"1502","214.634000","::208:8:8:8","::201:1:1:1","UDP","43","24","8765  >  5678 Len=8"
"1503","214.636504","","","IEEE 802.15.4","43","","Ack"
"1504","214.668000","::201:1:1:1","::208:8:8:8","UDP","241","24","5678  >  8765 Len=8"
"1505","214.670504","","","IEEE 802.15.4","241","","Ack"
"1506","215.066000","::204:4:4:4","::201:1:1:1","UDP","96","24","8765  >  5678 Len=8"
"1507","215.068760","","","IEEE 802.15.4","96","","Ack"
"1508","215.084000","::204:4:4:4","::201:1:1:1","UDP","249","24","8765  >  5678 Len=8"
"1509","215.086792","","","IEEE 802.15.4","249","","Ack"
"1510","215.089888","::201:1:1:1","::204:4:4:4","UDP","242","32","5678  >  8765 Len=8"
"1511","215.092648","","","IEEE 802.15.4","242","","Ack"
"1512","215.106000","::201:1:1:1","::204:4:4:4","UDP","250","32","5678  >  8765 Len=8"
"1513","215.109048","","","IEEE 802.15.4","250","","Ack"
"1514","215.946000","::203:3:3:3","::201:1:1:1","UDP","103","24","8765  >  5678 Len=8"
"1515","215.948504","","","IEEE 802.15.4","103","","Ack"
"1516","215.961000","::201:1:1:1","::203:3:3:3","UDP","243","24","5678  >  8765 Len=8"
"1517","215.963504","","","IEEE 802.15.4","243","","Ack"
"1518","217.799000","::206:6:6:6","::201:1:1:1","UDP","207","24","8765  >  5678 Len=8"
"1519","217.801760","","","IEEE 802.15.4","207","","Ack"
"1520","217.815000","::206:6:6:6","::201:1:1:1","UDP","251","24","8765  >  5678 Len=8"
"1521","217.817792","","","IEEE 802.15.4","251","","Ack"
"1522","217.830000","::201:1:1:1","::206:6:6:6","UDP","244","32","5678  >  8765 Len=8"
"1523","217.832760","","","IEEE 802.15.4","244","","Ack"
"1524","217.866000","::201:1:1:1","::206:6:6:6","UDP","252","32","5678  >  8765 Len=8"
"1525","217.869048","","","IEEE 802.15.4","252","","Ack"
"1526","218.662000","::209:9:9:9","::201:1:1:1","UDP","166","24","8765  >  5678 Len=8"
"1527","218.664504","","","IEEE 802.15.4","166","","Ack"
"1528","218.691000","::201:1:1:1","::209:9:9:9","UDP","245","24","5678  >  8765 Len=8"
"1529","218.693504","","","IEEE 802.15.4","245","","Ack"
"1530","220.140000","::20a:a:a:a","::201:1:1:1","UDP","11","24","8765  >  5678 Len=8"
"1531","220.142504","","","IEEE 802.15.4","11","","Ack"
"1532","220.153000","::201:1:1:1","::20a:a:a:a","UDP","246","24","5678  >  8765 Len=8"
"1533","220.155504","","","IEEE 802.15.4","246","","Ack"
"1534","221.331000","fe80::202:2:2:2","ff02::1a","ICMPv6","253","76","RPL Control (DODAG Information Object)"
"1535","221.787000","::20b:b:b:b","::201:1:1:1","UDP","139","24","8765  >  5678 Len=8"
"1536","221.789760","","","IEEE 802.15.4","139","","Ack"
"1537","221.809000","::20b:b:b:b","::201:1:1:1","UDP","254","24","8765  >  5678 Len=8"
"1538","221.811792","","","IEEE 802.15.4","254","","Ack"
"1539","221.817000","::207:7:7:7","::201:1:1:1","UDP","63","24","8765  >  5678 Len=8"
"1540","221.819760","","","IEEE 802.15.4","63","","Ack"
"1541","221.836000","::207:7:7:7","::201:1:1:1","UDP","44","24","8765  >  5678 Len=8"
"1542","221.838792","","","IEEE 802.15.4","44","","Ack"
"1543","221.842000","::201:1:1:1","::20b:b:b:b","UDP","247","32","5678  >  8765 Len=8"
"1544","221.844760","","","IEEE 802.15.4","247","","Ack"
"1545","221.850000","::201:1:1:1","::20b:b:b:b","UDP","255","32","5678  >  8765 Len=8"
"1546","221.853048","","","IEEE 802.15.4","255","","Ack"
"1547","221.864000","::201:1:1:1","::207:7:7:7","UDP","248","32","5678  >  8765 Len=8"
"1548","221.866760","","","IEEE 802.15.4","248","","Ack"
"1549","221.896000","::201:1:1:1","::207:7:7:7","UDP","45","32","5678  >  8765 Len=8"
"1550","221.899048","","","IEEE 802.15.4","45","","Ack"
"1551","222.022000","::20c:c:c:c","::201:1:1:1","UDP","64","24","8765  >  5678 Len=8"
"1552","222.024504","","","IEEE 802.15.4","64","","Ack"
"1553","222.052000","::201:1:1:1","::20c:c:c:c","UDP","249","24","5678  >  8765 Len=8"
"1554","222.054504","","","IEEE 802.15.4","249","","Ack"
"1555","222.498000","::202:2:2:2","::201:1:1:1","UDP","0","24","8765  >  5678 Len=8"
"1556","222.500504","","","IEEE 802.15.4","0","","Ack"
"1557","222.524000","::201:1:1:1","::202:2:2:2","UDP","250","24","5678  >  8765 Len=8"
"1558","222.526504","","","IEEE 802.15.4","250","","Ack"
"1559","222.768000","::205:5:5:5","::201:1:1:1","UDP","148","24","8765  >  5678 Len=8"
"1560","222.770760","","","IEEE 802.15.4","148","","Ack"
"1561","222.789000","::205:5:5:5","::201:1:1:1","UDP","1","24","8765  >  5678 Len=8"
"1562","222.791792","","","IEEE 802.15.4","1","","Ack"
"1563","222.806000","::201:1:1:1","::205:5:5:5","UDP","251","32","5678  >  8765 Len=8"
"1564","222.808760","","","IEEE 802.15.4","251","","Ack"
"1565","222.845000","::201:1:1:1","::205:5:5:5","UDP","2","32","5678  >  8765 Len=8"
"1566","222.848048","","","IEEE 802.15.4","2","","Ack"
"1567","222.878000","fe80::206:6:6:6","fe80::208:8:8:8","ICMPv6","208","76","RPL Control (DODAG Information Object)"
"1568","222.882200","","","IEEE 802.15.4","208","","Ack"
"1569","223.329000","fe80::208:8:8:8","ff02::1a","ICMPv6","46","76","RPL Control (DODAG Information Object)"
"1570","224.856000","::204:4:4:4","::201:1:1:1","UDP","97","24","8765  >  5678 Len=8"
"1571","224.858760","","","IEEE 802.15.4","97","","Ack"
"1572","224.880000","::204:4:4:4","::201:1:1:1","UDP","3","24","8765  >  5678 Len=8"
"1573","224.882792","","","IEEE 802.15.4","3","","Ack"
"1574","224.921000","::201:1:1:1","::204:4:4:4","UDP","252","32","5678  >  8765 Len=8"
"1575","224.923760","","","IEEE 802.15.4","252","","Ack"
"1576","224.927000","::201:1:1:1","::204:4:4:4","UDP","4","32","5678  >  8765 Len=8"
"1577","224.930048","","","IEEE 802.15.4","4","","Ack"
"1578","224.953000","::208:8:8:8","::201:1:1:1","UDP","47","24","8765  >  5678 Len=8"
"1579","224.955504","","","IEEE 802.15.4","47","","Ack"
"1580","224.973000","::201:1:1:1","::208:8:8:8","UDP","253","24","5678  >  8765 Len=8"
"1581","224.975504","","","IEEE 802.15.4","253","","Ack"
"1582","225.172000","fe80::209:9:9:9","ff02::1a","ICMPv6","167","76","RPL Control (DODAG Information Object)"
"1583","226.324000","::203:3:3:3","::201:1:1:1","UDP","104","24","8765  >  5678 Len=8"
"1584","226.326504","","","IEEE 802.15.4","104","","Ack"
"1585","226.344000","::201:1:1:1","::203:3:3:3","UDP","254","24","5678  >  8765 Len=8"
"1586","226.346504","","","IEEE 802.15.4","254","","Ack"
"1587","227.090000","::206:6:6:6","::201:1:1:1","UDP","209","24","8765  >  5678 Len=8"
"1588","227.092760","","","IEEE 802.15.4","209","","Ack"
"1589","227.098000","::206:6:6:6","::201:1:1:1","UDP","5","24","8765  >  5678 Len=8"
"1590","227.100792","","","IEEE 802.15.4","5","","Ack"
"1591","227.132000","::201:1:1:1","::206:6:6:6","UDP","255","32","5678  >  8765 Len=8"
"1592","227.134760","","","IEEE 802.15.4","255","","Ack"
"1593","227.140000","::201:1:1:1","::206:6:6:6","UDP","6","32","5678  >  8765 Len=8"
"1594","227.143048","","","IEEE 802.15.4","6","","Ack"
"1595","227.965000","::209:9:9:9","::201:1:1:1","UDP","168","24","8765  >  5678 Len=8"
"1596","227.967504","","","IEEE 802.15.4","168","","Ack"
"1597","227.984000","::201:1:1:1","::209:9:9:9","UDP","0","24","5678  >  8765 Len=8"
"1598","227.986504","","","IEEE 802.15.4","0","","Ack"
"1599","230.032000","::20a:a:a:a","::201:1:1:1","UDP","12","24","8765  >  5678 Len=8"
"1600","230.034504","","","IEEE 802.15.4","12","","Ack"
"1601","230.051000","::201:1:1:1","::20a:a:a:a","UDP","1","24","5678  >  8765 Len=8"
"1602","230.053504","","","IEEE 802.15.4","1","","Ack"
"1603","230.586000","fe80::203:3:3:3","fe80::202:2:2:2","ICMPv6","105","76","RPL Control (DODAG Information Object)"
"1604","230.590200","","","IEEE 802.15.4","105","","Ack"
"1605","231.203000","::20b:b:b:b","::201:1:1:1","UDP","140","24","8765  >  5678 Len=8"
"1606","231.205760","","","IEEE 802.15.4","140","","Ack"
"1607","231.227000","::20b:b:b:b","::201:1:1:1","UDP","7","24","8765  >  5678 Len=8"
"1608","231.229792","","","IEEE 802.15.4","7","","Ack"
"1609","231.266000","::201:1:1:1","::20b:b:b:b","UDP","2","32","5678  >  8765 Len=8"
"1610","231.268760","","","IEEE 802.15.4","2","","Ack"
"1611","231.308000","::201:1:1:1","::20b:b:b:b","UDP","8","32","5678  >  8765 Len=8"
"1612","231.311048","","","IEEE 802.15.4","8","","Ack"
"1613","231.990000","::202:2:2:2","::201:1:1:1","UDP","9","24","8765  >  5678 Len=8"
"1614","231.992504","","","IEEE 802.15.4","9","","Ack"
"1615","231.995600","::201:1:1:1","::202:2:2:2","UDP","3","24","5678  >  8765 Len=8"
"1616","231.998104","","","IEEE 802.15.4","3","","Ack"
"1617","232.109000","::205:5:5:5","::201:1:1:1","UDP","149","24","8765  >  5678 Len=8"
"1618","232.111760","","","IEEE 802.15.4","149","","Ack"
"1619","232.131000","::207:7:7:7","::201:1:1:1","UDP","64","24","8765  >  5678 Len=8"
"1620","232.133760","","","IEEE 802.15.4","64","","Ack"
"1621","232.139000","::205:5:5:5","::201:1:1:1","UDP","10","24","8765  >  5678 Len=8"
"1622","232.141792","","","IEEE 802.15.4","10","","Ack"
"1623","232.147000","::201:1:1:1","::205:5:5:5","UDP","4","32","5678  >  8765 Len=8"
"1624","232.149760","","","IEEE 802.15.4","4","","Ack"
"1625","232.164000","::201:1:1:1","::205:5:5:5","UDP","11","32","5678  >  8765 Len=8"
"1626","232.167048","","","IEEE 802.15.4","11","","Ack"
"1627","232.206000","::207:7:7:7","::201:1:1:1","UDP","48","24","8765  >  5678 Len=8"
"1628","232.208792","","","IEEE 802.15.4","48","","Ack"
"1629","232.242000","::201:1:1:1","::207:7:7:7","UDP","5","32","5678  >  8765 Len=8"
"1630","232.244760","","","IEEE 802.15.4","5","","Ack"
"1631","232.254000","::201:1:1:1","::207:7:7:7","UDP","49","32","5678  >  8765 Len=8"
"1632","232.257048","","","IEEE 802.15.4","49","","Ack"
"1633","232.852000","::20c:c:c:c","::201:1:1:1","UDP","65","24","8765  >  5678 Len=8"
"1634","232.854504","","","IEEE 802.15.4","65","","Ack"
"1635","232.894000","::201:1:1:1","::20c:c:c:c","UDP","6","24","5678  >  8765 Len=8"
"1636","232.896504","","","IEEE 802.15.4","6","","Ack"
"1637","234.352000","fe80::20b:b:b:b","ff02::1a","ICMPv6","141","76","RPL Control (DODAG Information Object)"
"1638","235.022000","::208:8:8:8","::201:1:1:1","UDP","50","24","8765  >  5678 Len=8"
"1639","235.024504","","","IEEE 802.15.4","50","","Ack"
"1640","235.066000","::201:1:1:1","::208:8:8:8","UDP","7","24","5678  >  8765 Len=8"
"1641","235.068504","","","IEEE 802.15.4","7","","Ack"
"1642","235.861000","::204:4:4:4","::201:1:1:1","UDP","98","24","8765  >  5678 Len=8"
"1643","235.863760","","","IEEE 802.15.4","98","","Ack"
"1644","235.885000","::204:4:4:4","::201:1:1:1","UDP","12","24","8765  >  5678 Len=8"
"1645","235.887792","","","IEEE 802.15.4","12","","Ack"
"1646","235.902000","::201:1:1:1","::204:4:4:4","UDP","8","32","5678  >  8765 Len=8"
"1647","235.904760","","","IEEE 802.15.4","8","","Ack"
"1648","235.944000","::201:1:1:1","::204:4:4:4","UDP","13","32","5678  >  8765 Len=8"
"1649","235.947048","","","IEEE 802.15.4","13","","Ack"
"1650","236.415000","fe80::205:5:5:5","ff02::1a","ICMPv6","150","76","RPL Control (DODAG Information Object)"
"1651","236.621000","::203:3:3:3","::201:1:1:1","UDP","106","24","8765  >  5678 Len=8"
"1652","236.623504","","","IEEE 802.15.4","106","","Ack"
"1653","236.665000","::201:1:1:1","::203:3:3:3","UDP","9","24","5678  >  8765 Len=8"
"1654","236.667504","","","IEEE 802.15.4","9","","Ack"
"1655","237.358000","::206:6:6:6","::201:1:1:1","UDP","210","24","8765  >  5678 Len=8"
"1656","237.360760","","","IEEE 802.15.4","210","","Ack"
"1657","237.390000","::206:6:6:6","::201:1:1:1","UDP","14","24","8765  >  5678 Len=8"
"1658","237.392792","","","IEEE 802.15.4","14","","Ack"
"1659","237.420000","::201:1:1:1","::206:6:6:6","UDP","10","32","5678  >  8765 Len=8"
"1660","237.422760","","","IEEE 802.15.4","10","","Ack"
"1661","237.449000","::201:1:1:1","::206:6:6:6","UDP","15","32","5678  >  8765 Len=8"
"1662","237.452048","","","IEEE 802.15.4","15","","Ack"
"1663","238.133000","::209:9:9:9","::201:1:1:1","UDP","169","24","8765  >  5678 Len=8"
"1664","238.135504","","","IEEE 802.15.4","169","","Ack"
"1665","238.151000","::201:1:1:1","::209:9:9:9","UDP","11","24","5678  >  8765 Len=8"
"1666","238.153504","","","IEEE 802.15.4","11","","Ack"
"1667","238.253000","fe80::204:4:4:4","fe80::206:6:6:6","ICMPv6","99","76","RPL Control (DODAG Information Object)"
"1668","238.257200","","","IEEE 802.15.4","99","","Ack"
"1669","240.845000","::20a:a:a:a","::201:1:1:1","UDP","13","24","8765  >  5678 Len=8"
"1670","240.847504","","","IEEE 802.15.4","13","","Ack"
"1671","240.854000","::201:1:1:1","::20a:a:a:a","UDP","12","24","5678  >  8765 Len=8"
"1672","240.856504","","","IEEE 802.15.4","12","","Ack"
"1673","241.691000","::207:7:7:7","::201:1:1:1","UDP","65","24","8765  >  5678 Len=8"
"1674","241.693760","","","IEEE 802.15.4","65","","Ack"
"1675","241.697000","::207:7:7:7","::201:1:1:1","UDP","51","24","8765  >  5678 Len=8"
"1676","241.699792","","","IEEE 802.15.4","51","","Ack"
"1677","241.702888","::201:1:1:1","::207:7:7:7","UDP","13","32","5678  >  8765 Len=8"
"1678","241.705648","","","IEEE 802.15.4","13","","Ack"
"1679","241.748000","::201:1:1:1","::207:7:7:7","UDP","52","32","5678  >  8765 Len=8"
"1680","241.751048","","","IEEE 802.15.4","52","","Ack"
"1681","241.847000","::20b:b:b:b","::201:1:1:1","UDP","142","24","8765  >  5678 Len=8"
"1682","241.849760","","","IEEE 802.15.4","142","","Ack"
"1683","241.884000","::20b:b:b:b","::201:1:1:1","UDP","16","24","8765  >  5678 Len=8"
"1684","241.886792","","","IEEE 802.15.4","16","","Ack"
"1685","241.896000","::201:1:1:1","::20b:b:b:b","UDP","14","32","5678  >  8765 Len=8"
"1686","241.898760","","","IEEE 802.15.4","14","","Ack"
"1687","241.902000","::201:1:1:1","::20b:b:b:b","UDP","17","32","5678  >  8765 Len=8"
"1688","241.905048","","","IEEE 802.15.4","17","","Ack"
"1689","241.990000","fe80::203:3:3:3","ff02::1a","ICMPv6","107","76","RPL Control (DODAG Information Object)"
"1690","242.132000","::205:5:5:5","::201:1:1:1","UDP","151","24","8765  >  5678 Len=8"
"1691","242.134760","","","IEEE 802.15.4","151","","Ack"
"1692","242.157000","::205:5:5:5","::201:1:1:1","UDP","18","24","8765  >  5678 Len=8"
"1693","242.159792","","","IEEE 802.15.4","18","","Ack"
"1694","242.166000","::201:1:1:1","::205:5:5:5","UDP","15","32","5678  >  8765 Len=8"
"1695","242.168760","","","IEEE 802.15.4","15","","Ack"
"1696","242.201000","::201:1:1:1","::205:5:5:5","UDP","19","32","5678  >  8765 Len=8"
"1697","242.204048","","","IEEE 802.15.4","19","","Ack"
"1698","242.932000","::202:2:2:2","::201:1:1:1","UDP","20","24","8765  >  5678 Len=8"
"1699","242.934504","","","IEEE 802.15.4","20","","Ack"
"1700","242.977000","::201:1:1:1","::202:2:2:2","UDP","16","24","5678  >  8765 Len=8"
"1701","242.979504","","","IEEE 802.15.4","16","","Ack"
"1702","243.420000","::20c:c:c:c","::201:1:1:1","UDP","66","24","8765  >  5678 Len=8"
"1703","243.422504","","","IEEE 802.15.4","66","","Ack"
"1704","243.432000","::201:1:1:1","::20c:c:c:c","UDP","17","24","5678  >  8765 Len=8"
"1705","243.434504","","","IEEE 802.15.4","17","","Ack"
"1706","245.361000","::204:4:4:4","::201:1:1:1","UDP","100","24","8765  >  5678 Len=8"
"1707","245.363760","","","IEEE 802.15.4","100","","Ack"
"1708","245.371000","::204:4:4:4","::201:1:1:1","UDP","21","24","8765  >  5678 Len=8"
"1709","245.373792","","","IEEE 802.15.4","21","","Ack"
"1710","245.387000","::201:1:1:1","::204:4:4:4","UDP","18","32","5678  >  8765 Len=8"
"1711","245.389760","","","IEEE 802.15.4","18","","Ack"
"1712","245.408000","::201:1:1:1","::204:4:4:4","UDP","22","32","5678  >  8765 Len=8"
"1713","245.411048","","","IEEE 802.15.4","22","","Ack"
"1714","245.679000","::208:8:8:8","::201:1:1:1","UDP","53","24","8765  >  5678 Len=8"
"1715","245.681504","","","IEEE 802.15.4","53","","Ack"
"1716","245.717000","::201:1:1:1","::208:8:8:8","UDP","19","24","5678  >  8765 Len=8"
